,TRANS_CIS,WEIGHT_CISGENDER_TRANSPOP,Q88,HINC_I,AGE,Q85,RACE_RECODE_CAT5,Q93,SEX,GENDER_IDENTITY,POVERTYCAT_I,Q99,Q200,Q205_I,GEDUCATION,HINC_I_means,HINC_I_strat,CURRENT_SEX
244,0,2.2324089417446,1,3,-1.3233848417914993,0,3,3,1,2,1,1,0,2,5,-1.2112149209454746,0,1
245,0,0.5937820640399,0,11,0.6962003337853676,1,1,5,1,2,4,0,0,1,6,0.2619826913437755,1,1
246,0,0.7561317545796,0,11,0.8743990257480324,1,1,2,0,1,4,1,1,2,6,0.2619826913437755,1,0
247,0,1.1318162265523,0,8,-0.7293892019159501,1,1,2,0,1,3,0,0,2,4,-0.5272303152397513,0,0
248,0,1.3672284851572,1,11,-1.442183969766609,1,1,3,0,1,4,0,1,3,6,0.2619826913437755,1,0
249,0,1.2897265165456,1,11,-0.6105900739408403,1,1,3,1,2,4,0,1,2,6,0.2619826913437755,1,1
250,0,0.8067362219097,0,13,0.3992025138475931,1,1,4,1,2,4,0,1,2,5,1.6825661031941237,2,1
251,0,0.6117010913382,0,13,0.2210038218849284,1,1,4,1,2,4,0,1,2,5,1.6825661031941237,2,1
252,0,1.1527162834211,0,10,-0.6699896379283953,0,1,3,0,1,4,0,0,1,4,-0.053702511289635234,1,0
253,0,1.5694936998199,0,3,-1.8579809176794935,0,1,3,0,1,1,0,0,1,4,-1.2112149209454746,0,0
254,0,0.6801677388461,0,12,-0.016594434065291246,1,1,4,0,1,4,1,1,3,4,1.1564240988051058,2,0
255,0,0.5477065940909,0,12,1.111997281698252,1,1,3,1,2,4,0,1,1,5,1.1564240988051058,2,1
256,0,0.4430551980628,0,12,0.6368007697978127,1,1,4,1,2,4,0,1,2,5,1.1564240988051058,2,1
257,0,4.2452162575966,0,10,-1.6203826617292738,1,2,4,0,1,4,0,0,2,4,-0.053702511289635234,1,0
258,0,0.5892076327157,0,13,1.111997281698252,0,1,3,0,1,4,1,1,2,6,1.6825661031941237,2,0
259,0,0.3833599873397,0,7,1.052597717710697,0,1,3,0,1,3,0,1,2,5,-0.7376871169953584,0,0
260,0,0.4628844756754,0,12,-0.07599399805284615,1,1,3,1,2,4,1,1,4,3,1.1564240988051058,2,1
261,0,1.4814146806423,0,11,0.8743990257480324,1,3,3,0,1,4,0,1,3,5,0.2619826913437755,1,0
262,0,0.6934824490353,0,7,1.111997281698252,1,1,3,0,1,3,0,1,2,4,-0.7376871169953584,0,0
263,0,0.6917521304203,0,8,0.9337985897355873,1,1,3,1,2,3,0,1,2,4,-0.5272303152397513,0,1
264,0,5.5856933541511,0,7,-0.6699896379283953,0,1,3,1,2,1,0,1,8,1,-0.7376871169953584,0,1
265,0,3.3161883989609,0,7,-1.3827844057790541,1,3,4,0,1,3,0,0,2,5,-0.7376871169953584,0,0
266,0,2.298239973777,0,12,-0.6105900739408403,0,3,3,1,2,4,0,1,4,4,1.1564240988051058,2,1
267,0,1.6466545398052,0,9,-0.9075878938786148,1,1,4,1,2,3,0,1,3,5,-0.3167735134841442,1,1
268,0,0.3196545453318,0,8,0.8149994617604774,1,1,4,1,2,4,0,1,1,5,-0.5272303152397513,0,1
269,0,2.3000681898646,0,5,-0.7293892019159501,1,2,4,1,2,1,1,1,4,4,-1.0007581191898673,0,1
270,0,0.562973676853,0,2,0.9337985897355873,1,1,2,1,2,1,1,1,1,5,-1.316443321823278,0,1
271,0,1.4257644080904,0,11,-0.7293892019159501,1,1,3,0,1,4,0,0,2,4,0.2619826913437755,1,0
272,0,0.3006828797626,0,6,1.111997281698252,1,1,3,0,1,3,1,0,1,6,-0.8955297183120637,0,0
273,0,0.495347884202,0,13,-0.4323913819781756,1,1,4,0,1,4,0,1,6,5,1.6825661031941237,2,0
274,0,0.502737442585,0,6,-0.49179094596573053,1,1,3,0,1,3,1,1,1,3,-0.8955297183120637,0,0
275,0,0.8913274653209,0,10,-0.13539356204040107,1,1,4,0,1,4,0,0,2,5,-0.053702511289635234,1,0
276,0,1.0710274351474,1,7,-0.9669874578661698,0,1,3,1,2,2,1,0,3,5,-0.7376871169953584,0,1
277,0,0.2393923199156,0,6,1.111997281698252,1,1,3,1,2,3,1,1,1,6,-0.8955297183120637,0,1
278,0,0.6074390651181,0,9,0.16160425789737348,1,1,3,0,1,4,1,0,2,4,-0.3167735134841442,1,0
279,0,4.3006830983971,1,7,0.3992025138475931,1,1,3,0,1,3,0,0,2,2,-0.7376871169953584,0,0
280,0,0.6967562893966,0,13,1.111997281698252,1,1,3,0,1,4,1,1,2,6,1.6825661031941237,2,0
281,0,1.3350684643929,0,11,-0.7293892019159501,1,1,4,1,2,3,0,1,5,6,0.2619826913437755,1,1
282,0,1.2722345061978,0,12,-0.9669874578661698,0,1,4,0,1,4,0,1,4,5,1.1564240988051058,2,0
283,0,0.7437392148418,0,13,0.6962003337853676,1,1,5,0,1,4,0,1,3,6,1.6825661031941237,2,0
284,0,0.5866147750498,0,8,0.9337985897355873,1,1,3,1,2,3,0,0,2,4,-0.5272303152397513,0,1
285,0,3.179373258899,0,7,-1.1451861498288345,1,2,3,0,1,3,0,0,1,6,-0.7376871169953584,0,0
286,0,0.5210875298555,0,12,0.33980294986003823,1,3,3,0,1,4,1,1,4,4,1.1564240988051058,2,0
287,0,0.3196545453318,1,7,1.111997281698252,1,1,3,1,2,3,0,0,1,5,-0.7376871169953584,0,1
288,0,1.3745098501401,0,11,-1.3233848417914993,1,4,4,0,1,3,0,1,5,2,0.2619826913437755,1,0
290,0,0.5872336616142,0,7,1.111997281698252,1,1,2,0,1,3,1,1,2,2,-0.7376871169953584,0,0
291,0,3.3554323345797,0,9,-1.6203826617292738,0,4,4,0,1,3,0,0,4,5,-0.3167735134841442,1,0
292,0,1.9490591679829,0,11,-0.5511905099532854,1,1,3,1,2,4,0,1,4,5,0.2619826913437755,1,1
294,0,1.388775071651,0,11,-0.5511905099532854,0,1,3,0,1,4,0,1,4,5,0.2619826913437755,1,0
295,0,1.4520063099715,0,3,-1.3233848417914993,1,2,3,1,2,1,0,0,1,4,-1.2112149209454746,0,1
296,0,0.8371704045484,0,13,0.3992025138475931,1,1,4,0,1,4,0,1,3,4,1.6825661031941237,2,0
297,0,0.8410517907933,0,1,-0.9669874578661698,0,1,4,1,2,1,0,1,1,4,-1.4216717227010816,0,1
298,0,0.4229680060641,0,10,0.9931981537231422,1,1,3,1,2,4,0,0,1,5,-0.053702511289635234,1,1
299,0,0.5601581718706,0,12,0.9931981537231422,1,1,5,0,1,4,0,1,2,5,1.1564240988051058,2,0
300,0,1.4698862970058,0,7,-1.3233848417914993,0,5,3,0,1,3,0,0,1,4,-0.7376871169953584,0,0
301,0,0.535037199722,0,10,1.111997281698252,1,1,3,0,1,4,1,0,2,6,-0.053702511289635234,1,0
302,0,2.8717185449604,0,12,-1.7985813536919386,0,1,3,0,1,4,0,0,4,4,1.1564240988051058,2,0
303,0,0.5465348844466,0,6,0.458602077835148,1,1,2,0,1,2,1,1,2,4,-0.8955297183120637,0,0
304,0,2.0473545277708,0,12,-0.19479312602795598,1,1,3,0,1,4,0,1,4,5,1.1564240988051058,2,0
305,0,0.3271242862418,1,4,0.5180016418227029,1,1,2,1,2,2,1,0,1,4,-1.1059865200676708,0,1
306,0,6.2997978925164,0,0,-1.3827844057790541,0,2,5,0,1,1,0,1,5,2,-1.4742859231399834,0,0
307,0,0.4959769779501,1,4,1.111997281698252,1,1,1,1,2,2,1,1,1,6,-1.1059865200676708,0,1
308,0,0.328260165186,0,13,0.042805129922263666,1,1,3,0,1,4,0,1,7,5,1.6825661031941237,2,0
309,0,1.1927900070378,0,9,0.3992025138475931,1,1,5,1,2,4,0,0,2,4,-0.3167735134841442,1,1
310,0,1.555608841149,0,2,-0.07599399805284615,1,1,2,0,1,1,0,1,1,2,-1.316443321823278,0,0
311,0,0.2393923199156,0,13,0.6962003337853676,1,1,4,1,2,4,0,1,2,6,1.6825661031941237,2,1
312,0,3.2102568296705,0,13,-0.3729918179906207,1,1,3,0,1,4,0,1,4,5,1.6825661031941237,2,0
313,0,0.3930558291041,0,8,1.111997281698252,1,1,4,0,1,4,1,1,1,4,-0.5272303152397513,0,0
314,0,0.9019559219978,0,10,0.9337985897355873,1,1,4,0,1,4,0,1,2,4,-0.053702511289635234,1,0
315,0,1.2246895640359,0,3,0.5180016418227029,1,1,3,1,2,1,0,1,1,2,-1.2112149209454746,0,1
316,0,0.3626084677124,0,13,1.111997281698252,1,1,4,0,1,4,0,1,2,6,1.6825661031941237,2,0
317,0,0.2621014658238,0,12,1.111997281698252,1,1,3,1,2,4,0,0,1,5,1.1564240988051058,2,1
318,0,1.237757526484,1,10,-0.3135922540030658,1,4,3,0,1,3,0,1,5,4,-0.053702511289635234,1,0
319,0,1.4962842789611,0,12,-0.19479312602795598,1,1,4,1,2,4,0,1,4,6,1.1564240988051058,2,1
320,0,0.7657538496613,0,13,0.5180016418227029,1,2,3,0,1,4,0,0,2,6,1.6825661031941237,2,0
321,0,0.2724853013885,0,8,0.9337985897355873,1,1,4,1,2,3,0,1,2,4,-0.5272303152397513,0,1
322,0,2.589147608599,0,10,-1.9767800456546032,0,1,3,1,2,3,0,0,4,4,-0.053702511289635234,1,1
